Estación;Fecha Toma;Cod. Parámetro;Nom. Parámetro;Unidades;Valor numérico;Valor texto;Coord. X;Coord. Y;Cod Masa;Nombre Masa;Municipio;Provincia;UH Geo;UH Geo Nombre;Acuifero;Profundidad;Nombre C.A
CA0748001;09/09/2021;SUMTCBEN;"Triclorobenceno (suma isómeros 1,2,3-; 1,2,4- y 1,3,5- TCB)";µg/L;0;< 0,18;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;SUO4;Sulfatos;mg/L SO4;1280;128;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TAGUA;"TEMPERATURA ""IN SITU""";ºC;234;23,4;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TBUTB;TERC-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TCB123;1,2,3-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TCB124;1,2,4-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TCB135;1,3,5-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TCE;1,1,1-TRICLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TETRA;Tetracloruro de carbono (Tetraclorometano, Perclorometano);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TETRTRI;Tricloroetileno + Tetracloroetileno (Percloroetileno);µg/L;0;< 2,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMBR;DIBROMOMETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMBR2CL;Bromodiclorometano;µg/l;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMBRCL;BROMOCLOROMETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMBRCL2;DIBROMOCLOROMETANO (Trihalometanos);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMBRF;BROMOFORMO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;THMDCM;DICLOROMETANO;µg/L;0;< 20;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TMB1;1,2,4-trimetilbenceno;µg/l;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TMB2;1,3,5-TRIMETILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TOL;Tolueno (Metilbenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;TRICLOET;Tricloroetileno (TRI);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;XILM+P;SUMA M+P XILENO;µg/L;0;< 2,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;XIL-O;O-XILENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;09/09/2021;ZN;ZINC;µg/l Zn;510;51;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;12DIBR;1,2-DIBROMOETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2BR2CLPRO;1,2-DIBROMO-3-CLOROPROPANO;µg/L;0;< 2,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLETA;1,1-DICLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLETE;1,1-DICLOROETENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLETE2;1,2-DICLOROETENO;µg/L;0;< 2,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLETEN;TRANS-1,2-DICLOROETENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPRO;1,3-DICLOROPROPANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPROCIS;CIS-1,3-DICLOROPROPENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPROPA;1,2-DICLOROPROPANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPROPA2;2,2-DICLOROPROPANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPROPE;1,1-DICLOROPROPENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;2CLPROPE2;TRANS-1,3-DICLOROPROPENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;3CLETA;1,1,2-TRICLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;3CLPRO;1,2,3-TRICLOROPROPANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;4CLETA;1,1,1,2-TETRACLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;4CLETA2;1,1,2,2-TETRACLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;6CLET;HEXACLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;AS;ARSENICO;µg/L As;0;< 5,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;B;BORO;µg/L B;0;<250;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;BENCENO;BENCENO;µg/L;0;< 0,30;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;BICARB;BICARBONATOS;mg/L HCO3-;1700;170;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;BRB;BROMOBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CA;CALCIO;mg/L Ca;830;83;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CL;Cloruros;mg/L Cl;1960;196;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CLF;Cloroformo (Triclorometano);µg/L;34;3,4;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CLTO2;4-CLOROTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CLTOL;2-CLOROTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;COND20SITU;Conductividad de campo (medida in situ);µS/cm;11420;1142;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CR;CROMO;µg/L Cr;0;< 0,80;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;CU;COBRE;µg/L Cu;44;4,4;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;DCB-M;1,3-diclorobenceno (m-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;DCB-P;1,4-diclorobenceno (p-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;DCE;1,2-dicloroetano (EDC, cloruro de etileno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;DICLETE-CIS;CIS-1,2-DICLOROETENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;DQO;DQO o Demanda Química de Oxígeno;mg/L O2;240;24;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;ETBENCENO;Etilbenceno;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;FE;HIERRO;µg/L;0;< 50;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;HCBD;Hexaclorobutadieno (HCBD, Hexacloro-1,3-Butadieno);µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;HG;MERCURIO;µg/L Hg;1;0,1;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;ISOPROPB;Isopropilbenceno (cumeno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;ISOPROPILTO;4-ISOPROPILTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;K;POTASIO;mg/L K;53;5,3;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;MCB;Clorobenceno (monoclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;MG;MAGNESIO;mg/L Mg;240;24;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;MN;MANGANESO;µg/L Mn;0;< 5,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;;SODIO;mg/L Na;1480;148;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NAFTALENO;Naftaleno (naftalina);µg/L;0;< 0,30;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;N-BUB;N-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NH4;AMONIO;mg/L NH4;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NI;NIQUEL;µg/L Ni;31;3,1;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NO2;Nitritos;mg/L NO2;0;< 0,02;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NO3;Nitratos;mg/L NO3;520;52;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;N-PROPILB;N-PROPILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;NTOTAL;Nitrógeno total;mg/L N;110;11;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;O2 DTO;Oxigeno disuelto de campo (medida in situ);mg/L O2;913;9,13;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;O-DICLORO;1,2-diclorobenceno (o-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PAHEST;Estireno (etenilbenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PB;PLOMO;µg/L Pb;12;1,2;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PER;Tetracloroetileno (PER, Percloroetileno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PHSITU;pH de campo (medida in situ);udpH;826;8,26 (19.2ºC);705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PO4;Fosfatos;mg/L PO4;0;< 0,040;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;PTOTAL;FOSFORO TOTAL;mg/L P;0;< 0,05;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SATINSI;Porcentaje de saturación de oxígeno disuelto de campo (medido in situ);% O2;985;98,5;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SE;SELENIO;µg/L Se;22;2,2;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SECBUTB;SEC-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SUMAXILENO;Xileno (dimetilbenceno) (suma o-, m- y p-xileno);µg/L;0;< 3,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SUMDCB;Diclorobenceno (suma isómeros);µg/L;0;< 3,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SUMTCBEN;"Triclorobenceno (suma isómeros 1,2,3-; 1,2,4- y 1,3,5- TCB)";µg/L;0;< 0,18;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;SUO4;Sulfatos;mg/L SO4;840;84;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TAGUA;"TEMPERATURA ""IN SITU""";ºC;192;19,2;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TBUTB;TERC-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TCB123;1,2,3-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TCB124;1,2,4-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TCB135;1,3,5-Triclorobenceno;µg/L;0;< 0,060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TCE;1,1,1-TRICLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/12/2021;TETRA;Tetracloruro de carbono (Tetraclorometano, Perclorometano);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
